review_id,ATT,BI,PV,rating,beliefs
R0857,,,2.0,5.0,"[{""belief_text"": ""good price"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""attribute""}]"
R0858,0.4,,2.0,3.0,"[{""belief_text"": ""great product"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}, {""belief_text"": ""smaller bottles than expected"", ""b_i"": 0.4, ""e_i"": -1, ""att_component"": -0.4, ""type"": ""attribute""}]"
R0859,1.7,,3.0,5.0,"[{""belief_text"": ""cheaper than Wal-Mart had it"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""very nice thank you gift"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}]"
R0860,-2.7,,0.0,1.0,"[{""belief_text"": ""The box is broken"", ""b_i"": 0.9, ""e_i"": -1, ""att_component"": -0.9, ""type"": ""attribute""}, {""belief_text"": ""The product is not new"", ""b_i"": 0.9, ""e_i"": -1, ""att_component"": -0.9, ""type"": ""attribute""}, {""belief_text"": ""The lipstick is missing"", ""b_i"": 0.9, ""e_i"": -1, ""att_component"": -0.9, ""type"": ""attribute""}]"
R0861,,,,5.0,"[{""belief_text"": ""favorite good commodity"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}, {""belief_text"": ""best when dry"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""attribute""}]"
R0862,0.9,,,5.0,"[{""belief_text"": ""wife loves this present"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}]"
R0863,2.5,1.0,3.0,5.0,"[{""belief_text"": ""kit lasts so long"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""products smell so great"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""especially love the cuticle butter"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}]"
R0864,-1.7,,1.0,3.0,"[{""belief_text"": ""small portion size"", ""b_i"": 0.9, ""e_i"": -1, ""att_component"": -0.9, ""type"": ""attribute""}, {""belief_text"": ""hand cream only lasts 10 days"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}]"
R0865,,,,5.0,"[{""belief_text"": ""good product"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R0866,,1.0,2.0,4.0,"[{""belief_text"": ""good and cheap"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R0867,-0.9,,0.0,2.0,"[{""belief_text"": ""boxes are really really small"", ""b_i"": 0.9, ""e_i"": -1, ""att_component"": -0.9, ""type"": ""attribute""}]"
R0868,0.8,,2.0,3.0,"[{""belief_text"": ""nice sample of the products"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""general_belief""}, {""belief_text"": ""lotions felt a bit sticky"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}, {""belief_text"": ""cuticle cream was very nice"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}]"
R0869,0.8,,,5.0,"[{""belief_text"": ""product matches description"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R0870,1.7,,2.0,5.0,"[{""belief_text"": ""very practical due to its size"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""ideal size for travel, handbag, or gifting"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R0871,,,,5.0,"[{""belief_text"": ""perfect timing delivery"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""attribute""}]"
R0872,-1.6,0.0,0.0,1.0,"[{""belief_text"": ""super thick texture"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}, {""belief_text"": ""does not spread well"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}]"
R0873,,,,5.0,"[{""belief_text"": ""suitable as a gift"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R0874,,,,5.0,"[{""belief_text"": ""good"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R0875,-1.7,,0.0,1.0,"[{""belief_text"": ""missing product from order"", ""b_i"": 0.9, ""e_i"": -1, ""att_component"": -0.9, ""type"": ""attribute""}, {""belief_text"": ""irritated about missing item close to holiday"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""general_belief""}]"
R0876,0.9,,2.0,5.0,"[{""belief_text"": ""product size is smaller than expected"", ""b_i"": 0.7, ""e_i"": -1, ""att_component"": -0.7, ""type"": ""attribute""}, {""belief_text"": ""brand has always been quality and great products"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""still a great gift and good price for the products you get"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R0877,0.0,,1.0,2.0,"[{""belief_text"": ""product looks good"", ""b_i"": 0.4, ""e_i"": 1, ""att_component"": 0.4, ""type"": ""attribute""}, {""belief_text"": ""missing the cuticle cream"", ""b_i"": 0.4, ""e_i"": -1, ""att_component"": -0.4, ""type"": ""attribute""}]"
R0878,2.4,,2.0,5.0,"[{""belief_text"": ""pretty scents"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""easy to throw in bag"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""use all products to grow my nails, I love em"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R0879,1.6,,,5.0,"[{""belief_text"": ""gift wrapping was all done"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""loved it"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R0880,-1.8,,0.0,1.0,"[{""belief_text"": ""product durability period is very short (only two months left)"", ""b_i"": 0.9, ""e_i"": -1, ""att_component"": -0.9, ""type"": ""attribute""}, {""belief_text"": ""product was produced long before purchase (Nov 2016 for Sep 2019 order)"", ""b_i"": 0.9, ""e_i"": -1, ""att_component"": -0.9, ""type"": ""attribute""}]"
R0881,1.6,,3.0,5.0,"[{""belief_text"": ""high quality product"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""reasonable price"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R0882,1.3,3.0,3.0,5.0,"[{""belief_text"": ""cuticle cream has amazing effect and pleasant lemon bar scent"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""foot cream has nice light scent and absorbs quickly"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""honey hand cream scent is not favorite"", ""b_i"": 0.4, ""e_i"": -1, ""att_component"": -0.4, ""type"": ""attribute""}]"
R0883,,,0.0,3.0,[]
R0884,1.6,,,5.0,"[{""belief_text"": ""perfect size for traveling"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""moisturizing for my skin"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""great scent"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""attribute""}]"
R0885,1.0,3.0,2.0,5.0,"[{""belief_text"": ""perfect mini gift"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""general_belief""}]"
R0886,0.0,,1.0,2.0,"[{""belief_text"": ""incomplete package (one item missing)"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}, {""belief_text"": ""items are great"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R0887,0.8,,2.0,5.0,"[{""belief_text"": ""suitable as a guest room gift"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""lovely product"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R0888,1.7,,2.0,5.0,"[{""belief_text"": ""beautiful packaging suitable for gifting"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""product makes a great gift"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}]"
R0889,,,,5.0,"[{""belief_text"": ""appreciated as stocking stuffers"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R0890,2.6,,3.0,5.0,"[{""belief_text"": ""perfect teacher gift"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""general_belief""}, {""belief_text"": ""great product"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}, {""belief_text"": ""well-priced"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R0891,0.7,1.0,,5.0,"[{""belief_text"": ""product is good"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""general_belief""}]"
R0892,-0.4,,1.0,3.0,"[{""belief_text"": ""product size is too small"", ""b_i"": 0.4, ""e_i"": -1, ""att_component"": -0.4, ""type"": ""attribute""}]"
R0893,0.8,,3.0,5.0,"[{""belief_text"": ""great value"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R0894,1.6,,3.0,5.0,"[{""belief_text"": ""small size but as expected from description"", ""b_i"": 0.8, ""e_i"": 0, ""att_component"": 0.0, ""type"": ""attribute""}, {""belief_text"": ""variety of products made it last long enough for the price"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""worth it, small but nice and useful"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R0895,0.4,,1.0,5.0,"[{""belief_text"": ""good stuff"", ""b_i"": 0.4, ""e_i"": 1, ""att_component"": 0.4, ""type"": ""general_belief""}]"
R0896,0.8,,3.0,5.0,"[{""belief_text"": ""good value for the price"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R0897,2.8,3.0,3.0,5.0,"[{""belief_text"": ""perfect travel sizes for on the go"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""skin always feels so amazing after using"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""will 100% be buying again"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""general_belief""}]"
R0898,-2.3,0.0,0.0,1.0,"[{""belief_text"": ""odd thicknesses"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}, {""belief_text"": ""odd scents"", ""b_i"": 0.7, ""e_i"": -1, ""att_component"": -0.7, ""type"": ""attribute""}, {""belief_text"": ""items are too thick or odd smelling"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""general_belief""}]"
R0899,1.4,3.0,3.0,5.0,"[{""belief_text"": ""makes my lips feel this good"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""attribute""}, {""belief_text"": ""I love my beeswax"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""general_belief""}]"
R0900,1.5,,2.0,5.0,"[{""belief_text"": ""love the brand (Burt's Bees)"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""attribute""}, {""belief_text"": ""love the small sample pack for trying a variety"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R0901,-1.7,0.0,0.0,2.0,"[{""belief_text"": ""product size is too small"", ""b_i"": 0.9, ""e_i"": -1, ""att_component"": -0.9, ""type"": ""attribute""}, {""belief_text"": ""would not repurchase"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""general_belief""}]"
R0902,0.4,,1.0,3.0,"[{""belief_text"": ""great products"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}, {""belief_text"": ""photo is closer so I thought were bigger"", ""b_i"": 0.4, ""e_i"": -1, ""att_component"": -0.4, ""type"": ""attribute""}]"
R0903,-0.8,,0.0,1.0,"[{""belief_text"": ""foot cream tube was almost completely empty upon arrival"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}]"
R0904,,,1.0,4.0,"[{""belief_text"": ""good as a gift"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R0905,1.7,,,5.0,"[{""belief_text"": ""perfect size for a gift"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""made a very lovely gift"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}]"
R0906,0.7,,3.0,5.0,"[{""belief_text"": ""gives good protection to skin"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""attribute""}, {""belief_text"": ""awesome product"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}, {""belief_text"": ""affordable price"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""attribute""}]"
R0907,2.4,1.0,3.0,5.0,"[{""belief_text"": ""product is a great gift"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}, {""belief_text"": ""recipient (mother) really liked it and still uses it"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}, {""belief_text"": ""same day shipping was good"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R0908,2.7,,3.0,5.0,"[{""belief_text"": ""product is loved and makes recipient very happy"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}, {""belief_text"": ""effective for nightly hand and foot care routine"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""effective for nightly lip care routine"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}]"
R0909,1.7,1.0,2.0,4.0,"[{""belief_text"": ""hand lotion feels a little sticky"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}, {""belief_text"": ""foot lotion is very thick and gel-like"", ""b_i"": 0.9, ""e_i"": 0, ""att_component"": 0.0, ""type"": ""attribute""}, {""belief_text"": ""all products kept skin from cracking and drying out effectively"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""Pom chapstick adds some color and helps lips from drying out"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""B.B. plain chapstick is very helpful for preventing chapped nostrils during colds"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}]"
R0910,1.6,3.0,3.0,5.0,"[{""belief_text"": ""lip balm is so good that it was the first one used completely without losing"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""honey hand creme is lovely, makes skin feel silky and smells awesome"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""cuticle cream has a fresh lemon smell and made cuticles look and feel softer"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""attribute""}, {""belief_text"": ""coconut foot creme scent wasn't very coconutty and not quite to my liking"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}, {""belief_text"": ""coconut foot creme left feet feeling soft and smooth"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""attribute""}, {""belief_text"": ""foot creme bottle should be bigger than hand lotion bottle as it gets used up faster"", ""b_i"": null, ""e_i"": 0, ""att_component"": null, ""type"": ""attribute""}]"
R0911,0.8,,2.0,5.0,"[{""belief_text"": ""perfect size for gifting and/or travel"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R0912,1.0,,,5.0,"[{""belief_text"": ""excellent gift"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""general_belief""}]"
R0913,0.8,1.0,2.0,5.0,"[{""belief_text"": ""works well"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R0914,-2.3,0.0,0.0,1.0,"[{""belief_text"": ""missing lip balm item"", ""b_i"": 0.9, ""e_i"": -1, ""att_component"": -0.9, ""type"": ""attribute""}, {""belief_text"": ""packaging looks old"", ""b_i"": 0.4, ""e_i"": -1, ""att_component"": -0.4, ""type"": ""attribute""}, {""belief_text"": ""will never buy again"", ""b_i"": 1.0, ""e_i"": -1, ""att_component"": -1.0, ""type"": ""general_belief""}]"
R0915,0.9,,2.0,4.0,"[{""belief_text"": ""product and package were a little smaller than expected"", ""b_i"": 0.7, ""e_i"": -1, ""att_component"": -0.7, ""type"": ""attribute""}, {""belief_text"": ""quality of Burt's Bees is always exceptional"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""item is a great gift"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R0916,1.4,,3.0,5.0,"[{""belief_text"": ""good as a gift"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""general_belief""}, {""belief_text"": ""helps with dry and cracked hands in cold weather"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""attribute""}]"
R0917,-0.5,,1.0,3.0,"[{""belief_text"": ""product size is completely small"", ""b_i"": 0.9, ""e_i"": -1, ""att_component"": -0.9, ""type"": ""attribute""}, {""belief_text"": ""nice product"", ""b_i"": 0.4, ""e_i"": 1, ""att_component"": 0.4, ""type"": ""general_belief""}]"
R0918,,,3.0,5.0,"[{""belief_text"": ""perfect"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R0919,-0.8,,,3.0,"[{""belief_text"": ""size is smaller than expected"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}]"
R0920,2.7,1.0,3.0,5.0,"[{""belief_text"": ""perfect for bedside use"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""attribute""}, {""belief_text"": ""loves all of Burpee's items"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""brand""}, {""belief_text"": ""did not disappoint"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R0921,-0.9,,0.0,2.0,"[{""belief_text"": ""product contained a live bug inside sealed packaging"", ""b_i"": 0.9, ""e_i"": -1, ""att_component"": -0.9, ""type"": ""attribute""}]"
R0922,,,,5.0,"[{""belief_text"": ""great gift"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R0923,0.8,,3.0,5.0,"[{""belief_text"": ""all amazing products"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R0924,,,,5.0,"[{""belief_text"": ""great gift"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R0925,1.1,,1.0,4.0,"[{""belief_text"": ""nice little sampling of Burt's Bees products"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""attribute""}, {""belief_text"": ""cute box"", ""b_i"": 0.4, ""e_i"": 1, ""att_component"": 0.4, ""type"": ""attribute""}]"
R0926,,,3.0,5.0,"[{""belief_text"": ""good price"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""attribute""}]"
R0927,4.1,2.0,3.0,5.0,"[{""belief_text"": ""great sampler set with fantastic price for trying multiple best items"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""cuticle butter smells delicious and will last a long time even in small tin"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""honey hand cream smells wonderful, feels great, not sticky, and is softening"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""hand salve is fantastic and highly recommended for rough hands"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""small sampler sizes are great for carrying in a purse or pocket"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
